"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2017","344","3101833","11.09","11.8621115407135"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","","4401","50188606","8.77","."
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","1999","46","604687","7.61","7.5317647960868"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2000","47","609876","7.71","7.47241947026564"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2001","42","612223","6.86","6.76365761486765"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2002","54","615442","8.77","8.49875757324565"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2003","38","617858","6.15","5.95580685426505"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2004","56","619920","9.03","8.64169802810224"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2005","36","621215","5.8","5.51934048024427"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2006","43","622892","6.9","6.39632598271042"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2007","43","623481","6.9","6.4622986884275"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2008","44","624151","7.05","6.59515345263887"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2009","59","624817","9.44","8.57005121146584"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2010","66","625741","10.55","9.56254700456272"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2011","70","626210","11.18","10.2190400472656"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2012","50","625606","7.99","7.82529198740588"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2013","59","626044","9.42","8.55253195566874"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2014","59","625665","9.43","8.51769978714721"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2015","59","624455","9.45","7.93777323099112"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2016","69","623354","11.07","9.61227480931779"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","2017","62","623657","9.94","10.3972414230001"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Firearm","","1002","11797294","8.49","."
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","1999","503","7000176","7.19","7.19711301155758"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2000","484","7104354","6.81","6.84401377852423"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2001","467","7198362","6.49","6.47985066344634"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2002","491","7286873","6.74","6.75854434512558"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2003","452","7366977","6.14","6.0851632682292"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2004","494","7475575","6.61","6.54814668164637"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2005","511","7577105","6.74","6.58722189669821"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2006","499","7673725","6.5","6.3129316279268"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2007","487","7751000","6.28","6.14952999684977"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2008","524","7833496","6.69","6.50739980645707"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2009","527","7925937","6.65","6.39040478668084"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2010","576","8001043","7.2","6.98515195671892"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2011","604","8107548","7.45","7.12186785992063"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2012","587","8188656","7.17","6.98799709218404"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2013","601","8261689","7.27","6.94056499962351"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2014","626","8316902","7.53","7.10798220642855"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2015","630","8366767","7.53","7.0670595106979"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2016","671","8414380","7.97","7.435442541942"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","2017","672","8470020","7.93","7.50634891010579"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Firearm","","10406","148320585","7.02","."
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","1999","450","5842565","7.7","7.8153071451188"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2000","390","5911104","6.6","6.69451146222518"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2001","391","5985722","6.53","6.57180239456389"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2002","437","6052349","7.22","7.21600448037538"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2003","436","6104115","7.14","7.11421498534764"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2004","423","6178645","6.85","6.84364497365484"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2005","398","6257305","6.36","6.16242370360715"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2006","397","6370753","6.23","6.07728451981878"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2007","413","6461587","6.39","6.23015883241253"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2008","439","6562231","6.69","6.44192225066116"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2009","470","6667426","7.05","6.85381760643569"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2010","464","6724545","6.9","6.73736432089586"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2011","495","6819155","7.26","6.93022679549179"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2012","529","6890899","7.68","7.34650847238905"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2013","483","6963410","6.94","6.54025576942403"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2014","551","7046931","7.82","7.47328477290164"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2015","537","7152818","7.51","7.24097097893701"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2016","515","7280934","7.07","6.62742140416635"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","2017","639","7405743","8.63","8.16513655262348"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Firearm","","8857","124678237","7.1","."
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","1999","169","1811801","9.33","8.73986070596231"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2000","173","1806977","9.57","9.197579696765"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2001","195","1801481","10.82","10.0850274572069"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2002","188","1805414","10.41","9.95405603933394"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2003","191","1812295","10.54","9.86855190409033"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2004","192","1816438","10.57","10.2037485235049"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2005","188","1820492","10.33","9.56292857352679"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2006","179","1827912","9.79","9.20063897573161"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2007","205","1834052","11.18","10.5129496962982"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2008","172","1840310","9.35","8.82073215051262"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2009","178","1847775","9.63","9.14062831404963"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2010","210","1853006","11.33","10.6365554725546"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2011","200","1854891","10.78","10.0350491624816"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2012","198","1855360","10.67","10.0394048963936"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2013","225","1852333","12.15","11.3263228554869"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2014","217","1847624","11.74","10.6009988981948"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2015","215","1839767","11.69","10.4089668856665"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2016","238","1828637","13.02","12.1434706638541"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","2017","267","1815857","14.7","13.8598930315336"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Firearm","","3800","34772422","10.93","."
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","1999","299","5332666","5.61","5.56140264999786"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2000","304","5374133","5.66","5.61516140134359"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2001","317","5406835","5.86","5.78964233916361"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2002","308","5445162","5.66","5.54533989171396"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2003","310","5479203","5.66","5.54324113686524"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2004","308","5514026","5.59","5.46856436725539"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2005","302","5546166","5.45","5.35775168861416"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2006","299","5577655","5.36","5.32237562723181"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2007","338","5610775","6.02","5.87190278537732"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2008","344","5640996","6.1","5.91164578360036"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2009","345","5669264","6.09","5.8574814974789"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2010","378","5687288","6.65","6.35239963184633"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2011","351","5705812","6.15","5.97335210817002"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2012","348","5721075","6.08","5.79720728583884"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2013","437","5736673","7.62","7.27515653665344"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2014","352","5751272","6.12","5.79619830363965"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2015","424","5759744","7.36","6.9201391834832"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2016","455","5772917","7.88","7.49935998532399"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","2017","435","5795483","7.51","7.05522127862638"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Firearm","","6654","106527145","6.25","."
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","1999","63","491780","12.81","12.9491977611436"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2000","50","493963","10.12","10.0754883179699"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2001","61","494657","12.33","12.0095428127612"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2002","82","500017","16.4","16.2643510466236"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2003","75","503453","14.9","14.8410184313176"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2004","48","509106","9.43","9.58663028777343"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2005","56","514157","10.89","10.6075895000458"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2006","72","522667","13.78","13.2576886833198"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2007","67","534876","12.53","12.7695522202273"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2008","87","546043","15.93","15.8074023866041"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2009","82","559851","14.65","14.9232427308812"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2010","83","563767","14.72","13.7502997965228"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2011","84","567602","14.8","14.5744232009242"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2012","102","576608","17.69","17.4192142665009"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2013","89","582341","15.28","14.2352711756422"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2014","78","583334","13.37","13.7807498401666"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2015","95","586102","16.21","16.5495280132935"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2016","87","584910","14.87","14.9453771796802"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","2017","99","579315","17.09","16.4934073120795"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Firearm","","1460","10294549","14.18","."
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Firearm","","360433","5762130405","6.26","."
